label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_SalVentAttn_FrOper_2-lh,70.29404489169471,0.0,inf,0.011851424849403946,2628.1116645324705,0.0021421374482742143,inf,13.555536448442414,0.007972857840596101,0.0018643850403637307,
7Networks_LH_SalVentAttn_FrOper_3-lh,50.0777012006789,428.6790000000001,59.51985999999999,0.016801114787568388,4600.077859660613,0.012007223482107643,8.440428212480517,8.440428212480517,0.016801114787568388,0.002543398571559803,
7Networks_LH_SalVentAttn_FrOper_4-lh,57.688069848057076,1307.5734,68.01956,0.014701653465561966,3280.4338209545813,0.01866273773771556,6.831505928428076,6.831505928428076,0.014701653465561966,0.006351906669087007,
7Networks_LH_SalVentAttn_Med_1-lh,54.592866610234836,0.0,inf,0.010338304472577957,2846.5472491634237,0.001083928033623049,inf,15.095949774544254,0.007970712414304878,0.005251681759011359,2757.073916912079
7Networks_LH_SalVentAttn_Med_2-lh,30.90418025948566,0.0,inf,0.014300210613501913,3272.8320896061214,0.0014493814811381317,inf,13.871246298084797,0.0,0.003795618083113467,
7Networks_LH_SalVentAttn_Med_3-lh,45.26151338379894,0.0,inf,0.013460461106939865,4342.519158067557,0.006054237731770574,inf,10.944124401233935,0.013460461106939865,0.005346354616491608,3208.5835359096527
7Networks_LH_SalVentAttn_PFCl_1-lh,71.13272714720432,0.0,inf,0.009652559965080897,2602.188505163841,0.0023896617319259838,inf,10.012295537401691,0.008069508812226405,0.005303700449065616,
7Networks_LH_SalVentAttn_ParOper_1-lh,38.170119808298686,0.0,inf,0.015001995265370296,2695.9671606645506,0.0049859265693222715,inf,11.059942172219078,0.010167729058091836,0.003518415230478518,
7Networks_LH_SalVentAttn_ParOper_2-lh,29.800326255219336,3593.4835799999996,40.605659999999986,0.024950660069712142,6139.498957030865,0.049440873014129964,5.373014768312105,6.583785578732079,0.024627108634609075,0.003909704179162761,
7Networks_LH_SalVentAttn_ParOper_3-lh,23.374558777660397,1416.1051199999995,52.06149999999999,0.022149591251443047,3860.4368658975354,0.02704992790542892,6.716469498948245,7.499417444645291,0.01920805201540486,0.00391938790565742,
7Networks_LH_SomMot_1-lh,58.08925880824489,0.0,inf,0.012858250136168871,2463.4574054998707,0.0023801163602322323,inf,10.860328893282771,0.005637829020882744,0.0026006847625212244,933.0129950046539
7Networks_LH_SomMot_10-lh,5.637000571832207,30630.697999999997,19.796999999999997,0.05051270394504218,30630.697999999997,0.2674975872851256,2.2814915244094074,2.2814915244094074,0.05051270394504218,0.004828129919950534,2394.483121395111
7Networks_LH_SomMot_11-lh,24.675874358246386,3077.03626,40.803219999999996,0.02450786972204645,5156.756518825628,0.053138845271331,5.596856417575351,5.596856417575351,0.02450786972204645,0.002768214884097615,3315.0221601724625
7Networks_LH_SomMot_12-lh,17.688633994253912,8916.618999999999,40.88083999999999,0.02446133690012241,11806.602877309004,0.09369243595028758,4.061901088853006,4.061901088853006,0.02446133690012241,0.006205392375360851,2524.6371265649796
7Networks_LH_SomMot_13-lh,22.717852881412075,6297.2296,23.683060000000005,0.04222427338359147,6297.2296,0.0869106489326484,4.563680592500637,4.563680592500637,0.04222427338359147,0.0025839734169197277,2263.550059556961
7Networks_LH_SomMot_14-lh,29.859406814674706,838.4824000000001,51.14098,0.019553790326270633,6577.77536466909,0.02015337219234314,7.472545455547917,7.472545455547917,0.019553790326270633,0.005245854577766237,1575.9688193798065
7Networks_LH_SomMot_15-lh,44.29234219305338,831.0899000000004,76.43126,0.01914110786435386,4564.514332672633,0.014196937278087301,7.485321413543902,8.722364350974528,0.013083651898450975,0.00752034299099404,1148.201890975237
7Networks_LH_SomMot_16-lh,28.422301495794187,779.8731799999998,51.41360000000002,0.025507288962894035,3408.9439697828943,0.024348426924647552,7.57708641956177,8.356571819874334,0.01945010658658409,0.0014048862702604162,1967.697390794754
7Networks_LH_SomMot_2-lh,51.891846483796556,0.0,inf,0.012898785295591143,2748.054986927273,0.00399652693731705,inf,11.678751154330296,0.012024514618442912,0.003961570754878959,910.8747287988663
7Networks_LH_SomMot_3-lh,38.95082117669517,1377.7320000000002,49.255959999999995,0.02030211166323832,4018.0586370325323,0.023045204038637333,6.756102583606671,6.756102583606671,0.02030211166323832,0.002967004439034786,1216.3929779529572
7Networks_LH_SomMot_4-lh,51.065599790839414,1856.473,56.83277999999999,0.017595479228712727,6414.405388569962,0.032240656940503695,6.325833528950549,6.325833528950549,0.017595479228712727,0.004770386051892957,
7Networks_LH_SomMot_5-lh,32.26316653477894,392.04947999999996,49.342879999999994,0.021580970073237178,4041.971560804594,0.014378326564111608,8.569290210754724,9.528296738957536,0.020266348457974082,0.0017519771225877152,
7Networks_LH_SomMot_6-lh,32.51002436497288,10845.19,37.57733999999999,0.026611782526384256,10845.19,0.10347961919419774,3.7794144390533866,3.7794144390533866,0.026611782526384256,0.006527315284336615,
7Networks_LH_SomMot_7-lh,19.769212027412614,8641.999999999998,42.557779999999994,0.0234974662682123,8641.999999999998,0.08659723691910612,4.107032631233675,4.107032631233675,0.0234974662682123,0.006290751840128781,2147.7369935512543
7Networks_LH_SomMot_8-lh,39.40081740919135,0.0,inf,0.01287519608923644,3762.537603727469,0.0021471537911937197,inf,12.05099430953686,0.012809444146980688,0.0037440392453885287,2409.781780600548
7Networks_LH_SomMot_9-lh,0.0,0.0,0.0,inf,inf,0.0,,,inf,0.0,1885.9825019836426
7Networks_LH_Vis_1-lh,66.71916826582573,0.0,inf,0.008834756828619145,1818.6465379315623,0.0003168410830108047,inf,12.744875167421096,0.008731982345765412,0.0028897027638263373,786.813727542758
7Networks_LH_Vis_10-lh,72.79762514196861,0.0,inf,0.009054321367785252,1971.2520250454916,0.00017765187953715884,inf,16.825767309311285,0.007494995591443593,0.005687043641327388,
