label,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF,response
7Networks_LH_Limbic_OFC_1-lh,89.80991852020408,0.0,inf,0.010461165850904952,0.00646252139013352,0.00028215785435442136,inf,12.41169106333323,0.010461165850904952,0.00295126550878253,1
7Networks_LH_Limbic_OFC_2-lh,103.67347416125872,0.0,inf,0.008685327962326522,0.006192550459744894,0.0001603653497727724,inf,13.219346268305886,0.00541848533611569,0.004199202735225526,0
7Networks_LH_Limbic_TempPole_1-lh,91.17867181963378,0.0,inf,0.009100552367126473,0.007423083844826154,0.0003833721107881193,inf,12.079408599540445,0.00891460733294204,0.0034670231619291013,0
7Networks_LH_Limbic_TempPole_2-lh,80.21613893432357,0.0,inf,0.008605152409583223,0.007045074606801747,0.0008277132447129472,inf,11.433041924551977,0.0076272158587512824,0.003845676521436928,1
7Networks_LH_Limbic_TempPole_3-lh,98.20977112776498,0.0,inf,0.011204961377618625,0.008004593091856844,0.0007677954562295026,inf,10.630119406793565,0.011204961377618625,0.0024558722460416324,0
7Networks_LH_Limbic_TempPole_4-lh,79.87060133838455,0.0,inf,0.012021042594641065,0.007502245164532618,0.0008227310669582578,inf,11.04067169272419,0.012021042594641065,0.0024733327247138245,1
7Networks_LH_SalVentAttn_FrOper_1-lh,63.89927242650315,0.008746953456781833,63.497380000000014,0.015748681284172665,0.011891847370382323,0.025680828583051776,5.92950388952003,5.92950388952003,0.015748681284172665,0.007210129639971642,1
7Networks_LH_SalVentAttn_FrOper_2-lh,70.29404489169471,0.0,inf,0.011851424849403946,0.007685941566624923,0.0020703262814368933,inf,12.594122684302631,0.007972857840596101,0.002638345139505026,0
7Networks_LH_SalVentAttn_FrOper_3-lh,50.0777012006789,0.0018464596410600782,59.51985999999999,0.016801114787568388,0.016022451441277848,0.012885465250061753,8.173522777457217,8.173522777457217,0.016801114787568388,0.0033818315539922658,0
7Networks_LH_SalVentAttn_FrOper_4-lh,57.688069848057076,0.003964617460275761,68.01956,0.014701653465561966,0.011861040770437535,0.016989032337582418,7.071102837417391,7.071102837417391,0.014701653465561966,0.005866815660200511,0
7Networks_LH_SalVentAttn_Med_1-lh,54.592866610234836,0.0,inf,0.010338304472577957,0.009493083745181426,0.0009457363241194216,inf,15.286618642828415,0.008644207862079936,0.005046105993189171,1
7Networks_LH_SalVentAttn_Med_2-lh,30.90418025948566,0.0,inf,0.014300210613501913,0.009574105937256975,0.0014117812726512037,inf,13.541102897604613,0.0,0.004271260220842075,0
7Networks_LH_SalVentAttn_Med_3-lh,45.26151338379894,0.0,inf,0.013460461106939865,0.014786205592303099,0.005593219178374476,inf,11.1046321665633,0.013460461106939865,0.0052203107704792496,1
7Networks_LH_SalVentAttn_PFCl_1-lh,71.13272714720432,0.0,inf,0.009652559965080897,0.008575710163426668,0.0019710692134025,inf,10.598188817872508,0.008069508812226405,0.004446163888842609,0
7Networks_LH_SalVentAttn_ParOper_1-lh,38.170119808298686,0.0,inf,0.015001995265370296,0.01159087222660142,0.005038550734313357,inf,10.903413102776065,0.010167729058091836,0.00429414460488702,0
7Networks_LH_SalVentAttn_ParOper_2-lh,29.800326255219336,0.013425062421306469,40.605659999999986,0.024950660069712142,0.02526616508892485,0.047886086287006094,5.31142761559574,6.479438946395177,0.024627108634609075,0.005069347809559367,0
7Networks_LH_SalVentAttn_ParOper_3-lh,23.374558777660397,0.005286390858453782,52.06149999999999,0.022149591251443047,0.016239862996881845,0.02692477372340217,6.656001409602096,7.396382600067213,0.01920805201540486,0.005046101566039491,0
7Networks_LH_SomMot_1-lh,58.08925880824489,0.0,inf,0.012858250136168871,0.009536929040229153,0.0026820304888778308,inf,10.385880430149157,0.007352919550236616,0.003403414624270549,0
7Networks_LH_SomMot_10-lh,5.637000571832207,0.11289679886274044,19.796999999999997,0.05051270394504218,0.11289679886274044,0.2649786531158398,2.239423737173438,2.239423737173438,0.05051270394504218,0.0056362156184814475,1
7Networks_LH_SomMot_11-lh,24.675874358246386,0.013030901576947094,40.803219999999996,0.02450786972204645,0.028098561342275858,0.05640787527040092,5.354419507809244,5.354419507809244,0.02450786972204645,0.004225234872776307,1
7Networks_LH_SomMot_12-lh,17.688633994253912,0.02825763983029201,40.88083999999999,0.02446133690012241,0.043128208173038675,0.08769934576518376,4.237715439655694,4.237715439655694,0.02446133690012241,0.00615292286826058,1
7Networks_LH_SomMot_13-lh,22.717852881412075,0.027434237753867562,23.683060000000005,0.04222427338359147,0.027434237753867562,0.09101729805639336,4.2803789199637725,4.2803789199637725,0.04222427338359147,0.0040110744925144414,1
7Networks_LH_SomMot_14-lh,29.859406814674706,0.0027546254217656724,51.14098,0.019553790326270633,0.0227540399877289,0.01923275966378463,7.596428354452976,7.596428354452976,0.019553790326270633,0.005283328029446345,1
7Networks_LH_SomMot_15-lh,44.29234219305338,0.0021885414559138037,76.43126,0.01914110786435386,0.013377632430187693,0.012091906986237253,7.92831479454346,9.059967944573199,0.013083651898450975,0.006341668686754239,0
7Networks_LH_SomMot_16-lh,28.422301495794187,0.0038871239314573237,51.41360000000002,0.025507288962894035,0.016228462286045558,0.029533728922759732,7.0995814014590355,7.366284681146634,0.01945010658658409,0.002383503142127117,1
7Networks_LH_SomMot_2-lh,51.891846483796556,0.0,inf,0.012898785295591143,0.010454190481140092,0.004020252737931341,inf,11.66254942737527,0.012024514618442912,0.004545620670127552,1
7Networks_LH_SomMot_3-lh,38.95082117669517,0.005636268475477554,49.255959999999995,0.02030211166323832,0.014210426910856864,0.024064264600018065,6.563544172707879,6.563544172707879,0.02030211166323832,0.004049355294349919,1
7Networks_LH_SomMot_4-lh,51.065599790839414,0.006273982165934046,56.83277999999999,0.017595479228712727,0.020366181338894323,0.0297909323615501,6.408903078414662,6.408903078414662,0.017595479228712727,0.005399659230918197,0
7Networks_LH_SomMot_5-lh,32.26316653477894,0.0018624348651683125,49.342879999999994,0.021580970073237178,0.01685640841040204,0.016713709721909692,8.161094535515817,9.00820678557284,0.020266348457974082,0.0029145909251972685,0
7Networks_LH_SomMot_6-lh,32.51002436497288,0.033747961580704706,37.57733999999999,0.026611782526384256,0.033747961580704706,0.0943389932770081,3.9815560475901695,3.9815560475901695,0.026611782526384256,0.006327594256766631,0
7Networks_LH_SomMot_7-lh,19.769212027412614,0.02744468930386115,42.557779999999994,0.0234974662682123,0.027444689303861146,0.08055960079075364,4.2798294048644046,4.2798294048644046,0.0234974662682123,0.006111302238841939,1
7Networks_LH_SomMot_8-lh,39.40081740919135,0.0,inf,0.01287519608923644,0.011048691153481428,0.0020342455108008366,inf,12.29641236220011,0.012809444146980688,0.004157356551162115,1
7Networks_LH_SomMot_9-lh,0.0,0.0,0.0,inf,inf,0.0,,,inf,0.0,1
7Networks_LH_Vis_1-lh,66.71916826582573,0.0,inf,0.008834756828619145,0.005959817250449711,0.00025610399800496945,inf,12.64363513992711,0.008834756828619145,0.0030371730573734764,1
7Networks_LH_Vis_10-lh,72.79762514196861,0.0,inf,0.009054321367785252,0.006237272313102671,0.00011630801037712764,inf,17.408302077405438,0.006884742254527269,0.004100695191658493,0
7Networks_LH_Vis_11-lh,70.82422037628008,0.0,inf,0.010650069598204824,0.00716869333699442,0.0009954833652522487,inf,11.021294560038578,0.010650069598204824,0.004041670713769012,0
7Networks_LH_Vis_12-lh,66.50993504475782,0.0,inf,0.009502041703700873,0.005809502545281806,6.847679760295647e-05,inf,21.861079464291503,0.008222284068571315,0.0020788581060686194,1
