label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
L_IP2,,84.43894317686944,0.0007974888659670867,116.50039999999997,0.00900171194557781,0.005697041292851881,0.0029052252349111895,9.716158012468776,19.042127624286703,0.008583661515325271,0.0027434948323747945
L_IP1,0.019,97.03459254920227,0.0,inf,0.008685354669580965,0.006035259065605625,0.0006685839971440566,inf,18.798395770809616,0.007657576459752316,0.0032011407867002517
L_IP0,0.236,52.6031299507998,0.0028688294683199868,54.46105999999998,0.022397008476371827,0.013011494681321322,0.012795578171428063,7.869232081998401,8.810088490083205,0.018361743234523904,0.0036645710177750836
L_PFop,0.092,44.78437005387522,0.0004936410498649507,57.57845999999999,0.017367605872057018,0.008178579917255586,0.004700023946883227,10.4081600193715,10.4081600193715,0.017367605872057018,0.001596134815053134
L_PF,0.126,35.737856475432785,0.0,inf,0.023041166730951527,0.007538738062514037,0.003922822491996619,inf,10.1256706460845,0.013064405165874834,0.0012401296371332606
L_PFm,0.096,59.40124058877627,0.0006747174911682951,74.51503999999998,0.013845839865108293,0.00853941580629166,0.00451791954892782,9.957338827191977,13.472323740603107,0.01342010955103829,0.0021820718263087925
L_PGi,0.048,72.82852392189419,0.0006810549309691643,93.76444,0.012077653514826649,0.007237805086339408,0.0032895832572151997,9.943851224971866,13.896556426410779,0.010665023968574867,0.002840938629203806
L_PGs,0.189,60.55123182128354,0.0007173622382424231,78.81766000000002,0.012964918744964747,0.00902144935462666,0.004013040335909373,9.868920585284616,12.69500090765259,0.012687511910401803,0.002895107125994483
L_V6A,0.087,63.305384486984146,0.00044461935634463874,87.59294,0.01147061565598674,0.00924658522258097,0.002580630914466591,10.559051632550606,14.77666066381108,0.011416445206657067,0.003332637791706056
L_VMV1,,85.9147050217914,0.0,inf,0.00997261264130088,0.007673790951216826,0.0011139867456770134,inf,14.861217560735577,0.007651324842199077,0.002816912630093568
L_VMV3,0.237,74.59025147878204,0.0,inf,0.010069992489799602,0.008221876592002882,0.0012630482402247055,inf,14.687308113892785,0.00900698040981761,0.0031105885591896955
L_PHA2,0.07,84.51757948141066,0.0,inf,0.009590210313312173,0.007171510189934614,0.0009090262861716404,inf,16.241166549603236,0.007977856024589667,0.002944505861352535
L_V4t,0.259,16.749190816596965,0.004232812577118615,41.832059999999984,0.023905110099765595,0.027663839344633526,0.023997070100289453,7.308077685008432,7.308077685008432,0.023905110099765595,0.0030755054047273845
