label,response,ED,SC_W,SC_L,SPE,SPE_W,COM,SI,SI_L,NAV,DIF
R_5L,,62.49647754705567,0.001668204495023494,122.11639999999997,0.00856756484447128,0.009658015125429438,0.007831403258433732,8.14834203245481,17.30666353030458,0.008188908287502746,0.002279894174768381
R_24dd,,45.734743065586876,0.0010718450459399765,101.09862000000001,0.010241685338965986,0.01085252400367767,0.007570120636714012,8.786541829353016,13.223598471540532,0.009891331850029208,0.0026554180848915795
R_24dv,,52.14860042677421,0.0,inf,0.011045369539143004,0.008247254790263628,0.0021239961821545588,inf,17.093189301408664,0.008340947227994621,0.0022387826648163065
R_SCEF,,53.646022472646735,0.0,inf,0.00918101523089331,0.007754314110828318,0.0031934895588117324,inf,20.580469714718465,0.006656026785981715,0.00349959046322474
R_6ma,,67.8278247298832,0.0,inf,0.008068645701563865,0.008148279275884884,0.0020696887331855137,inf,24.296604105271598,0.006963859103302861,0.003193201998502212
R_1,,87.83467365145424,0.0017344951143276454,122.2246,0.008181659011361052,0.010669633213343882,0.006229717539098239,8.092122406380415,8.092122406380415,0.008181659011361052,0.0037072148498210828
R_2,,77.65328732584649,0.0014093977377724735,113.91642,0.008778365752715895,0.009806700460996553,0.005521309539233061,8.391559379758869,8.391559379758869,0.008778365752715895,0.003037678902879164
R_3a,,71.360707542912,0.0008700298997324885,110.23896,0.009071203139071704,0.010525385069624273,0.004949005325761186,9.08750129621527,9.08750129621527,0.009071203139071704,0.0018615296493978933
R_6mp,,57.418897049403405,0.0009253715363478018,116.50619999999999,0.008966806853725017,0.011513795080459667,0.0069549212995793095,8.998533554662444,14.952701027226276,0.00858323419697836,0.003211471049451604
R_43,,107.01993945214844,0.0,inf,0.007322494674349623,0.006696545630364675,0.0010167265441133897,inf,13.970122645326613,0.007057413043143801,0.002872988870562477
R_OP4,,106.5723278994212,0.0,inf,0.007963578453675828,0.006217623207350479,0.0007927735097452785,inf,18.35709888294889,0.0074831042730171705,0.002649481673487906
R_OP1,,90.6637057415359,0.0,inf,0.008674475493236519,0.005587684101249741,0.0004249638100973542,inf,17.762777718380068,0.007559409779427008,0.0015965911972678308
R_OP2-3,,85.82663593493892,0.0,inf,0.007690515210685509,0.005867882662185664,0.00023736472553062004,inf,21.648580960213753,0.007152805673719906,0.0017289325588459
R_FOP1,,102.30551908103249,0.0,inf,0.007316120647511795,0.00528087008441733,0.0002449728132728355,inf,21.941015562305868,0.0068279603885437225,0.0012826033109084212
R_FEF,,85.6387526782838,0.0,inf,0.008745576626476502,0.00914815088144213,0.0027641960900326875,inf,17.03150543276756,0.006781822004299673,0.0023820876010137732
R_PEF,,89.17416490252273,0.0,inf,0.007739106665630657,0.007369977264290636,0.0009558628221951158,inf,20.81691967702718,0.006505608756375902,0.0015384216556086625
R_55b,,91.67580790558479,0.0,inf,0.008291244661595358,0.00839293647520172,0.002119060066789133,inf,17.628653909307033,0.00565962729769549,0.0031006861136519746
R_SFL,,62.355267669713115,0.0,inf,0.008162358039005765,0.006407884750027915,0.001787304972813412,inf,22.667414052197227,0.005349387200949195,0.003754129036705982
R_6d,,78.14767012225956,0.0006772830990832205,117.28220000000002,0.008581928929270486,0.012244148883161395,0.004899228950391863,9.448807282952162,16.52543374619526,0.008526443057855326,0.0030217636959636676
R_6v,,103.7028426562762,0.0,inf,0.007981441400428271,0.01027295232645121,0.001873586010021628,inf,18.00340268387254,0.006853370761875522,0.0030658109390282826
R_8Av,,89.24272857052834,0.0,inf,0.007892733334059465,0.007003828704901517,0.0008703576498326293,inf,19.44141179452979,0.00586116723504359,0.0041110278774421135
R_8Ad,,84.01501656097815,0.0,inf,0.007898405027682331,0.006083828056348398,0.00030312894921524205,inf,21.26864954767141,0.0054253784228576836,0.002447041027529187
R_8BL,,83.00331443836689,0.0,inf,0.0076361269441961015,0.005520116170637406,0.000474939662337236,inf,19.912707908228917,0.005237064633652141,0.003529050447857474
R_9p,,95.73896485751774,0.0,inf,0.006895933269892662,0.005058303467808152,0.0002094918677760237,inf,24.871739432314605,0.0049178976656313505,0.0026770633029937737
R_8C,,90.93903767682754,0.0,inf,0.007936286224384843,0.006417545624502018,0.0004090133574883326,inf,20.7741713380692,0.006439889810909379,0.003096671616429959
R_44,,108.48760017516153,0.0,inf,0.007038543911082357,0.005954444237924805,0.0004056473768873412,inf,20.734519484830926,0.005824051445477154,0.00341857903592846
R_45,,115.10390162846626,0.0,inf,0.006458885017427227,0.005027445964986208,0.00015569581655710486,inf,25.846732180523777,0.005052572011782598,0.003145504288583255
R_47l,,120.23126683560422,0.0,inf,0.006369425771160575,0.004533406005592081,7.207072395266127e-05,inf,26.741476043820487,0.0047103473505689065,0.0028479890156143067
R_a47r,,124.00164823814623,0.0,inf,0.006374412428574377,0.00416516873722976,6.155386458517655e-05,inf,25.886250405013286,0.0049063468994125494,0.0032599330890083936
R_6r,,102.3631575427701,0.0,inf,0.007400453174150573,0.007734738964504434,0.0008253987453285635,inf,19.765006796102167,0.006405326772229015,0.003325095768316994
R_IFJa,,92.72774928102757,0.0,inf,0.007543258223681951,0.005083715721079704,0.00015646277681518532,inf,22.561826966625176,0.004841611989535534,0.00116220725945312
R_IFJp,,84.87122608625874,0.0,inf,0.007743362489231748,0.005686771278425943,0.00019623437376393467,inf,23.471355634695467,0.006345906477837873,0.0013564910762595248
R_IFSp,,105.72129486110813,0.0,inf,0.006879012890083527,0.00537253867514296,0.00024283649826224555,inf,22.17069176519956,0.005288007634190862,0.002430850747645979
R_IFSa,,118.11585418527685,0.0,inf,0.006682240556372256,0.004806171853960561,0.0001291863011703458,inf,25.744128024987305,0.004993155881233594,0.002472111353267346
R_p9-46v,,105.9872542703264,0.0,inf,0.006895005340871137,0.005825183031244069,0.0002744112235440438,inf,25.054663040008684,0.004674505313463445,0.0030803318763074333
R_46,,100.68153451208637,0.0,inf,0.006893006341979416,0.0056310097999085935,0.00019870630616468648,inf,25.38573286456349,0.005050455056101465,0.002969444358509507
R_a9-46v,,117.8699847117889,0.0,inf,0.006822028628336147,0.0049864656995406475,8.692646864549736e-05,inf,25.655385349858335,0.004409047354884447,0.0026216031761189906
R_9-46d,,104.71547654146467,0.0,inf,0.0070620898290411046,0.005262672843143436,0.0001585643635396233,inf,25.3705583887893,0.004855512570242271,0.0030375129884945068
R_9a,,109.1816313463887,0.0,inf,0.007155709606587255,0.004790183792432612,0.0001396267718790304,inf,23.51177575067643,0.005010377729534407,0.0029032769095639612
R_6a,,68.78373679077805,0.0,inf,0.008396483284113148,0.009321922611957799,0.0015719691598710965,inf,20.011992983632137,0.006497795038231726,0.0027924701439559336
R_i6-8,,78.19716191153677,0.0,inf,0.008202384991079085,0.007668012683764315,0.0009259022433575351,inf,20.02653234466077,0.006221243855588506,0.002014542475545983
R_s6-8,,75.5892860467303,0.0,inf,0.008111534244788584,0.005608081119982146,0.00038044355841135904,inf,20.34524661011758,0.005413393232890348,0.0016215181742413902
R_p47r,,124.18064770033664,0.0,inf,0.006729275660487518,0.004332020511068749,8.376556356610471e-05,inf,25.770635346962003,0.0048154191068117465,0.0022134308513498224
R_47m,,114.01253403786077,0.0,inf,0.006664261127565326,0.004064622470697431,8.490431208261489e-06,inf,28.246162397204426,0.004358942364656739,0.0014878957870903915
R_10d,,113.78839091866577,0.0,inf,0.007010396493946483,0.004534477049497987,9.008077906133696e-05,inf,22.74318488234463,0.0049516684818742265,0.0033915851081948584
R_a10p,,123.05192365284711,0.0,inf,0.006499100608422509,0.0042625263842262055,3.9761505035678304e-05,inf,26.71725415928061,0.0050531170880819196,0.002202736243072749
R_10pp,,121.37690723112985,0.0,inf,0.006511481388550181,0.004462913459958165,2.6480362348352444e-05,inf,27.07944075317037,0.004882945288162583,0.002513155041961993
R_11l,,117.13040222113109,0.0,inf,0.006789551014516494,0.004336201742373794,1.3900406299563198e-05,inf,25.49872942516751,0.004949635939124731,0.002500532714973728
R_13l,,106.2901939037893,0.0,inf,0.007661381396737121,0.0042660881552169985,5.701591018034186e-06,inf,25.111006983712972,0.00464716937569461,0.0018285178582130778
R_OFC,,105.98418647443744,0.0,inf,0.007664651027384833,0.004791837455502056,1.2760592780481966e-05,inf,22.608134758160297,0.0042518481933726945,0.003072878213359659
R_47s,,109.06704775726375,0.0,inf,0.007256505201423622,0.004265573689564358,1.2062531524518703e-05,inf,26.380747312780244,0.004715683429380803,0.002447013625130279
R_p10p,,116.67711079219615,0.0,inf,0.006908677445681169,0.004488435328922785,5.874141247633007e-05,inf,25.02326355596425,0.005024475965614046,0.0024621618276497465
R_PoI2,,97.08707272671845,0.0,inf,0.00736920304789501,0.007318066590412555,0.0008835677608914073,inf,27.68905267102647,0.006108211610928423,0.0033815356434357575
R_FOP4,,99.26614374689467,0.0,inf,0.0072566160019412905,0.004790353621809956,0.0003695625562056367,inf,20.536787306682136,0.006208395215512644,0.0026403882609450113
R_MI,,97.35457311748627,0.0,inf,0.00735742379511517,0.004484426199242429,0.0001925514508199462,inf,22.039688865700537,0.005703992452477188,0.002289448787135346
R_Pir,,105.56530244426024,0.0,inf,0.008397200751143601,0.004234679359298052,1.9795162027761907e-05,inf,22.0297167542229,0.004613465866624938,0.0023690688346662816
R_AVI,,102.3688424238851,0.0,inf,0.006633252284756033,0.004130948040288781,3.8725115740479584e-05,inf,31.094230410489054,0.005143473595515386,0.001489870692689517
R_AAIC,,105.13041735757095,0.0,inf,0.007288115311054241,0.004272534184026193,4.823440805409081e-05,inf,27.072033503409937,0.004682663832593645,0.0025340889616951075
R_FOP3,,89.12274719103681,0.0,inf,0.007496203297966302,0.004180844830887533,0.00012023479723589633,inf,23.13432338452278,0.006269557099677809,0.0011813341364005562
R_FOP2,,90.35253714581594,0.0,inf,0.007381000630747175,0.005861222890821892,0.0002279398020810485,inf,22.657490660668515,0.0069393767717963765,0.0016577022569378528
R_PoI1,,95.85305717090354,0.0,inf,0.007614672010948069,0.004942447566414874,0.0006346335864894497,inf,15.317664253801,0.006197433370154351,0.002663882259761969
R_Ig,,83.89769472078946,0.0,inf,0.007489362110058873,0.005057457890318888,0.00024029719512981264,inf,21.995380334291635,0.0067111787836552205,0.0011505625488552938
R_FOP5,,103.3388377314748,0.0,inf,0.0063128228456513545,0.004362407810452205,4.785227704670687e-05,inf,25.82330300157531,0.005343392201697441,0.00128367178630943
R_PI,,107.47567495457344,0.0,inf,0.007208936096259819,0.003446691807997435,4.8701683993257006e-05,inf,27.87875723810855,0.005570999604459029,0.0019309155870461476
